,Observations,Annotations,latitude,longitude,ligne,colonne
454,ign-FNF-2009/observation_irc_2009/945_6925_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_6_1_0M50_pfnf_nch.tif,945,6925,6,1
455,ign-FNF-2009/observation_irc_2009/995_6895_2_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_2_5_0M50_pfnf_nch.tif,995,6895,2,5
456,ign-FNF-2009/observation_irc_2009/980_6825_5_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_5_8_0M50_pfnf_nch.tif,980,6825,5,8
457,ign-FNF-2009/observation_irc_2009/975_6835_1_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_1_2_0M50_pfnf_nch.tif,975,6835,1,2
458,ign-FNF-2009/observation_irc_2009/975_6825_9_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_9_4_0M50_pfnf_nch.tif,975,6825,9,4
459,ign-FNF-2009/observation_irc_2009/980_6825_4_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_4_1_0M50_pfnf_nch.tif,980,6825,4,1
460,ign-FNF-2009/observation_irc_2009/910_6935_4_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_4_4_0M50_pfnf_nch.tif,910,6935,4,4
461,ign-FNF-2009/observation_irc_2009/995_6850_9_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_9_7_0M50_pfnf_nch.tif,995,6850,9,7
462,ign-FNF-2009/observation_irc_2009/975_6850_6_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_6_4_0M50_pfnf_nch.tif,975,6850,6,4
463,ign-FNF-2009/observation_irc_2009/925_6860_8_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_8_1_0M50_pfnf_nch.tif,925,6860,8,1
464,ign-FNF-2009/observation_irc_2009/925_6860_2_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_2_5_0M50_pfnf_nch.tif,925,6860,2,5
465,ign-FNF-2009/observation_irc_2009/915_6825_3_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_3_2_0M50_pfnf_nch.tif,915,6825,3,2
466,ign-FNF-2009/observation_irc_2009/980_6825_8_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_8_2_0M50_pfnf_nch.tif,980,6825,8,2
467,ign-FNF-2009/observation_irc_2009/940_6925_4_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_4_6_0M50_pfnf_nch.tif,940,6925,4,6
468,ign-FNF-2009/observation_irc_2009/915_6915_9_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_9_4_0M50_pfnf_nch.tif,915,6915,9,4
469,ign-FNF-2009/observation_irc_2009/940_6905_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_6_3_0M50_pfnf_nch.tif,940,6905,6,3
470,ign-FNF-2009/observation_irc_2009/975_6835_9_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_9_7_0M50_pfnf_nch.tif,975,6835,9,7
471,ign-FNF-2009/observation_irc_2009/915_6890_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_6_1_0M50_pfnf_nch.tif,915,6890,6,1
472,ign-FNF-2009/observation_irc_2009/975_6835_4_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_4_4_0M50_pfnf_nch.tif,975,6835,4,4
473,ign-FNF-2009/observation_irc_2009/940_6905_8_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_8_3_0M50_pfnf_nch.tif,940,6905,8,3
474,ign-FNF-2009/observation_irc_2009/1015_6895_1_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_1_6_0M50_pfnf_nch.tif,1015,6895,1,6
475,ign-FNF-2009/observation_irc_2009/995_6895_7_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_7_6_0M50_pfnf_nch.tif,995,6895,7,6
476,ign-FNF-2009/observation_irc_2009/945_6925_7_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_7_7_0M50_pfnf_nch.tif,945,6925,7,7
477,ign-FNF-2009/observation_irc_2009/995_6895_3_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_3_5_0M50_pfnf_nch.tif,995,6895,3,5
478,ign-FNF-2009/observation_irc_2009/925_6860_4_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_4_4_0M50_pfnf_nch.tif,925,6860,4,4
479,ign-FNF-2009/observation_irc_2009/915_6915_3_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_3_2_0M50_pfnf_nch.tif,915,6915,3,2
480,ign-FNF-2009/observation_irc_2009/975_6850_7_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_7_1_0M50_pfnf_nch.tif,975,6850,7,1
481,ign-FNF-2009/observation_irc_2009/975_6825_5_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_5_1_0M50_pfnf_nch.tif,975,6825,5,1
482,ign-FNF-2009/observation_irc_2009/940_6925_7_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_7_3_0M50_pfnf_nch.tif,940,6925,7,3
483,ign-FNF-2009/observation_irc_2009/1015_6895_9_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_9_3_0M50_pfnf_nch.tif,1015,6895,9,3
484,ign-FNF-2009/observation_irc_2009/995_6895_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_2_4_0M50_pfnf_nch.tif,995,6895,2,4
485,ign-FNF-2009/observation_irc_2009/970_6845_7_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_7_5_0M50_pfnf_nch.tif,970,6845,7,5
486,ign-FNF-2009/observation_irc_2009/915_6890_5_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_5_6_0M50_pfnf_nch.tif,915,6890,5,6
487,ign-FNF-2009/observation_irc_2009/890_6940_8_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_8_3_0M50_pfnf_nch.tif,890,6940,8,3
488,ign-FNF-2009/observation_irc_2009/945_6925_2_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_2_1_0M50_pfnf_nch.tif,945,6925,2,1
489,ign-FNF-2009/observation_irc_2009/910_6935_4_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_4_1_0M50_pfnf_nch.tif,910,6935,4,1
490,ign-FNF-2009/observation_irc_2009/975_6835_7_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_7_4_0M50_pfnf_nch.tif,975,6835,7,4
491,ign-FNF-2009/observation_irc_2009/910_6935_2_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_2_7_0M50_pfnf_nch.tif,910,6935,2,7
492,ign-FNF-2009/observation_irc_2009/975_6850_5_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_5_7_0M50_pfnf_nch.tif,975,6850,5,7
493,ign-FNF-2009/observation_irc_2009/975_6850_9_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_9_1_0M50_pfnf_nch.tif,975,6850,9,1
494,ign-FNF-2009/observation_irc_2009/955_6915_1_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_1_4_0M50_pfnf_nch.tif,955,6915,1,4
495,ign-FNF-2009/observation_irc_2009/975_6835_6_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_6_2_0M50_pfnf_nch.tif,975,6835,6,2
496,ign-FNF-2009/observation_irc_2009/925_6860_7_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_7_2_0M50_pfnf_nch.tif,925,6860,7,2
497,ign-FNF-2009/observation_irc_2009/940_6925_3_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_3_6_0M50_pfnf_nch.tif,940,6925,3,6
498,ign-FNF-2009/observation_irc_2009/1015_6895_7_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_7_6_0M50_pfnf_nch.tif,1015,6895,7,6
499,ign-FNF-2009/observation_irc_2009/915_6825_6_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_6_6_0M50_pfnf_nch.tif,915,6825,6,6
500,ign-FNF-2009/observation_irc_2009/915_6890_9_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_9_8_0M50_pfnf_nch.tif,915,6890,9,8
501,ign-FNF-2009/observation_irc_2009/940_6905_3_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_3_8_0M50_pfnf_nch.tif,940,6905,3,8
502,ign-FNF-2009/observation_irc_2009/995_6850_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_4_7_0M50_pfnf_nch.tif,995,6850,4,7
503,ign-FNF-2009/observation_irc_2009/975_6825_1_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_1_1_0M50_pfnf_nch.tif,975,6825,1,1
504,ign-FNF-2009/observation_irc_2009/940_6925_5_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_5_2_0M50_pfnf_nch.tif,940,6925,5,2
505,ign-FNF-2009/observation_irc_2009/915_6915_9_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_9_1_0M50_pfnf_nch.tif,915,6915,9,1
506,ign-FNF-2009/observation_irc_2009/945_6925_2_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_2_9_0M50_pfnf_nch.tif,945,6925,2,9
507,ign-FNF-2009/observation_irc_2009/915_6825_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_3_1_0M50_pfnf_nch.tif,915,6825,3,1
508,ign-FNF-2009/observation_irc_2009/910_6935_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_4_7_0M50_pfnf_nch.tif,910,6935,4,7
509,ign-FNF-2009/observation_irc_2009/910_6935_8_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_8_3_0M50_pfnf_nch.tif,910,6935,8,3
510,ign-FNF-2009/observation_irc_2009/910_6935_7_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_7_2_0M50_pfnf_nch.tif,910,6935,7,2
511,ign-FNF-2009/observation_irc_2009/920_6860_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_6_3_0M50_pfnf_nch.tif,920,6860,6,3
512,ign-FNF-2009/observation_irc_2009/945_6845_6_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_6_7_0M50_pfnf_nch.tif,945,6845,6,7
513,ign-FNF-2009/observation_irc_2009/945_6845_6_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_6_5_0M50_pfnf_nch.tif,945,6845,6,5
514,ign-FNF-2009/observation_irc_2009/975_6825_7_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_7_1_0M50_pfnf_nch.tif,975,6825,7,1
515,ign-FNF-2009/observation_irc_2009/915_6915_3_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_3_4_0M50_pfnf_nch.tif,915,6915,3,4
516,ign-FNF-2009/observation_irc_2009/980_6825_5_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_5_5_0M50_pfnf_nch.tif,980,6825,5,5
517,ign-FNF-2009/observation_irc_2009/975_6835_1_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_1_8_0M50_pfnf_nch.tif,975,6835,1,8
518,ign-FNF-2009/observation_irc_2009/975_6825_5_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_5_7_0M50_pfnf_nch.tif,975,6825,5,7
519,ign-FNF-2009/observation_irc_2009/925_6860_8_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_8_9_0M50_pfnf_nch.tif,925,6860,8,9
520,ign-FNF-2009/observation_irc_2009/975_6850_4_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_4_5_0M50_pfnf_nch.tif,975,6850,4,5
521,ign-FNF-2009/observation_irc_2009/945_6845_4_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_4_1_0M50_pfnf_nch.tif,945,6845,4,1
522,ign-FNF-2009/observation_irc_2009/1015_6895_7_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_7_5_0M50_pfnf_nch.tif,1015,6895,7,5
523,ign-FNF-2009/observation_irc_2009/1015_6895_9_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_9_1_0M50_pfnf_nch.tif,1015,6895,9,1
524,ign-FNF-2009/observation_irc_2009/915_6915_4_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_4_9_0M50_pfnf_nch.tif,915,6915,4,9
525,ign-FNF-2009/observation_irc_2009/940_6925_4_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_4_4_0M50_pfnf_nch.tif,940,6925,4,4
526,ign-FNF-2009/observation_irc_2009/975_6825_1_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_1_6_0M50_pfnf_nch.tif,975,6825,1,6
527,ign-FNF-2009/observation_irc_2009/940_6925_4_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_4_5_0M50_pfnf_nch.tif,940,6925,4,5
528,ign-FNF-2009/observation_irc_2009/980_6825_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_2_4_0M50_pfnf_nch.tif,980,6825,2,4
529,ign-FNF-2009/observation_irc_2009/945_6925_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_2_4_0M50_pfnf_nch.tif,945,6925,2,4
530,ign-FNF-2009/observation_irc_2009/945_6845_5_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_5_1_0M50_pfnf_nch.tif,945,6845,5,1
531,ign-FNF-2009/observation_irc_2009/945_6925_2_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_2_6_0M50_pfnf_nch.tif,945,6925,2,6
532,ign-FNF-2009/observation_irc_2009/910_6935_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_7_9_0M50_pfnf_nch.tif,910,6935,7,9
533,ign-FNF-2009/observation_irc_2009/910_6935_3_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_3_3_0M50_pfnf_nch.tif,910,6935,3,3
534,ign-FNF-2009/observation_irc_2009/945_6925_2_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_2_7_0M50_pfnf_nch.tif,945,6925,2,7
535,ign-FNF-2009/observation_irc_2009/925_6860_1_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_1_9_0M50_pfnf_nch.tif,925,6860,1,9
536,ign-FNF-2009/observation_irc_2009/940_6925_1_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_1_8_0M50_pfnf_nch.tif,940,6925,1,8
537,ign-FNF-2009/observation_irc_2009/915_6825_5_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_5_2_0M50_pfnf_nch.tif,915,6825,5,2
538,ign-FNF-2009/observation_irc_2009/915_6890_5_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_5_5_0M50_pfnf_nch.tif,915,6890,5,5
539,ign-FNF-2009/observation_irc_2009/915_6915_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_7_9_0M50_pfnf_nch.tif,915,6915,7,9
540,ign-FNF-2009/observation_irc_2009/995_6895_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_7_9_0M50_pfnf_nch.tif,995,6895,7,9
541,ign-FNF-2009/observation_irc_2009/995_6895_6_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_6_4_0M50_pfnf_nch.tif,995,6895,6,4
542,ign-FNF-2009/observation_irc_2009/925_6860_1_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_1_2_0M50_pfnf_nch.tif,925,6860,1,2
543,ign-FNF-2009/observation_irc_2009/945_6845_9_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_9_9_0M50_pfnf_nch.tif,945,6845,9,9
544,ign-FNF-2009/observation_irc_2009/995_6850_7_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_7_1_0M50_pfnf_nch.tif,995,6850,7,1
545,ign-FNF-2009/observation_irc_2009/995_6895_2_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_2_8_0M50_pfnf_nch.tif,995,6895,2,8
546,ign-FNF-2009/observation_irc_2009/970_6845_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_4_7_0M50_pfnf_nch.tif,970,6845,4,7
547,ign-FNF-2009/observation_irc_2009/890_6940_2_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_2_5_0M50_pfnf_nch.tif,890,6940,2,5
548,ign-FNF-2009/observation_irc_2009/915_6825_3_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_3_8_0M50_pfnf_nch.tif,915,6825,3,8
549,ign-FNF-2009/observation_irc_2009/915_6825_2_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_2_6_0M50_pfnf_nch.tif,915,6825,2,6
550,ign-FNF-2009/observation_irc_2009/945_6845_9_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_9_6_0M50_pfnf_nch.tif,945,6845,9,6
551,ign-FNF-2009/observation_irc_2009/940_6905_8_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_8_7_0M50_pfnf_nch.tif,940,6905,8,7
552,ign-FNF-2009/observation_irc_2009/955_6915_4_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_4_1_0M50_pfnf_nch.tif,955,6915,4,1
553,ign-FNF-2009/observation_irc_2009/915_6890_9_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_9_1_0M50_pfnf_nch.tif,915,6890,9,1
554,ign-FNF-2009/observation_irc_2009/975_6835_3_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_3_4_0M50_pfnf_nch.tif,975,6835,3,4
555,ign-FNF-2009/observation_irc_2009/915_6825_2_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_2_1_0M50_pfnf_nch.tif,915,6825,2,1
556,ign-FNF-2009/observation_irc_2009/970_6845_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_1_7_0M50_pfnf_nch.tif,970,6845,1,7
557,ign-FNF-2009/observation_irc_2009/970_6845_8_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_8_9_0M50_pfnf_nch.tif,970,6845,8,9
558,ign-FNF-2009/observation_irc_2009/915_6915_1_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_1_1_0M50_pfnf_nch.tif,915,6915,1,1
559,ign-FNF-2009/observation_irc_2009/915_6890_8_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_8_6_0M50_pfnf_nch.tif,915,6890,8,6
560,ign-FNF-2009/observation_irc_2009/945_6925_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_1_7_0M50_pfnf_nch.tif,945,6925,1,7
561,ign-FNF-2009/observation_irc_2009/975_6825_7_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_7_2_0M50_pfnf_nch.tif,975,6825,7,2
562,ign-FNF-2009/observation_irc_2009/975_6850_5_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_5_9_0M50_pfnf_nch.tif,975,6850,5,9
563,ign-FNF-2009/observation_irc_2009/995_6895_4_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_4_1_0M50_pfnf_nch.tif,995,6895,4,1
564,ign-FNF-2009/observation_irc_2009/955_6915_5_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_5_9_0M50_pfnf_nch.tif,955,6915,5,9
565,ign-FNF-2009/observation_irc_2009/920_6860_3_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_3_5_0M50_pfnf_nch.tif,920,6860,3,5
566,ign-FNF-2009/observation_irc_2009/915_6825_7_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_7_1_0M50_pfnf_nch.tif,915,6825,7,1
567,ign-FNF-2009/observation_irc_2009/915_6915_5_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_5_2_0M50_pfnf_nch.tif,915,6915,5,2
568,ign-FNF-2009/observation_irc_2009/945_6845_4_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_4_2_0M50_pfnf_nch.tif,945,6845,4,2
569,ign-FNF-2009/observation_irc_2009/910_6935_6_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_6_9_0M50_pfnf_nch.tif,910,6935,6,9
570,ign-FNF-2009/observation_irc_2009/915_6915_4_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_4_5_0M50_pfnf_nch.tif,915,6915,4,5
571,ign-FNF-2009/observation_irc_2009/955_6915_5_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_5_5_0M50_pfnf_nch.tif,955,6915,5,5
572,ign-FNF-2009/observation_irc_2009/925_6860_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_7_9_0M50_pfnf_nch.tif,925,6860,7,9
573,ign-FNF-2009/observation_irc_2009/940_6905_1_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_1_4_0M50_pfnf_nch.tif,940,6905,1,4
574,ign-FNF-2009/observation_irc_2009/975_6835_5_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_5_2_0M50_pfnf_nch.tif,975,6835,5,2
575,ign-FNF-2009/observation_irc_2009/955_6915_5_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_5_3_0M50_pfnf_nch.tif,955,6915,5,3
576,ign-FNF-2009/observation_irc_2009/940_6905_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_7_9_0M50_pfnf_nch.tif,940,6905,7,9
577,ign-FNF-2009/observation_irc_2009/940_6905_8_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_8_1_0M50_pfnf_nch.tif,940,6905,8,1
578,ign-FNF-2009/observation_irc_2009/890_6940_5_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_5_3_0M50_pfnf_nch.tif,890,6940,5,3
579,ign-FNF-2009/observation_irc_2009/995_6850_4_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_4_4_0M50_pfnf_nch.tif,995,6850,4,4
580,ign-FNF-2009/observation_irc_2009/995_6895_2_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_2_2_0M50_pfnf_nch.tif,995,6895,2,2
581,ign-FNF-2009/observation_irc_2009/955_6915_9_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_9_6_0M50_pfnf_nch.tif,955,6915,9,6
582,ign-FNF-2009/observation_irc_2009/915_6890_4_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_4_9_0M50_pfnf_nch.tif,915,6890,4,9
583,ign-FNF-2009/observation_irc_2009/945_6845_7_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_7_1_0M50_pfnf_nch.tif,945,6845,7,1
584,ign-FNF-2009/observation_irc_2009/915_6825_5_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_5_6_0M50_pfnf_nch.tif,915,6825,5,6
585,ign-FNF-2009/observation_irc_2009/925_6860_7_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_7_8_0M50_pfnf_nch.tif,925,6860,7,8
586,ign-FNF-2009/observation_irc_2009/975_6825_5_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_5_8_0M50_pfnf_nch.tif,975,6825,5,8
587,ign-FNF-2009/observation_irc_2009/945_6845_6_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_6_2_0M50_pfnf_nch.tif,945,6845,6,2
588,ign-FNF-2009/observation_irc_2009/940_6925_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_3_1_0M50_pfnf_nch.tif,940,6925,3,1
589,ign-FNF-2009/observation_irc_2009/915_6890_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_7_9_0M50_pfnf_nch.tif,915,6890,7,9
590,ign-FNF-2009/observation_irc_2009/995_6895_5_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_5_3_0M50_pfnf_nch.tif,995,6895,5,3
591,ign-FNF-2009/observation_irc_2009/915_6825_9_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_9_8_0M50_pfnf_nch.tif,915,6825,9,8
592,ign-FNF-2009/observation_irc_2009/915_6915_3_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_3_7_0M50_pfnf_nch.tif,915,6915,3,7
