Observations,Annotations,latitude,longitude,ligne,colonne,coord
ign-FNF-2009/train/observations/980_6825_5_3_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_5_3_0M50_pfnf_nch.tif,980,6825,5,3,980_6825
ign-FNF-2009/train/observations/915_6890_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_9_5_0M50_pfnf_nch.tif,915,6890,9,5,915_6890
ign-FNF-2009/train/observations/995_6895_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_2_9_0M50_pfnf_nch.tif,995,6895,2,9,995_6895
ign-FNF-2009/train/observations/915_6890_4_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_4_1_0M50_pfnf_nch.tif,915,6890,4,1,915_6890
ign-FNF-2009/train/observations/890_6940_7_5_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_7_5_0M50_pfnf_nch.tif,890,6940,7,5,890_6940
ign-FNF-2009/train/observations/890_6940_3_9_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_3_9_0M50_pfnf_nch.tif,890,6940,3,9,890_6940
ign-FNF-2009/train/observations/980_6825_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_9_1_0M50_pfnf_nch.tif,980,6825,9,1,980_6825
ign-FNF-2009/train/observations/1015_6895_1_8_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_1_8_0M50_pfnf_nch.tif,1015,6895,1,8,1015_6895
ign-FNF-2009/train/observations/940_6905_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_8_8_0M50_pfnf_nch.tif,940,6905,8,8,940_6905
ign-FNF-2009/train/observations/980_6825_3_8_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_3_8_0M50_pfnf_nch.tif,980,6825,3,8,980_6825
ign-FNF-2009/train/observations/955_6915_3_1_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_3_1_0M50_pfnf_nch.tif,955,6915,3,1,955_6915
ign-FNF-2009/train/observations/915_6825_8_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_8_1_0M50_pfnf_nch.tif,915,6825,8,1,915_6825
ign-FNF-2009/train/observations/915_6890_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_9_1_0M50_pfnf_nch.tif,915,6890,9,1,915_6890
ign-FNF-2009/train/observations/955_6915_7_6_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_7_6_0M50_pfnf_nch.tif,955,6915,7,6,955_6915
ign-FNF-2009/train/observations/920_6860_7_8_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_7_8_0M50_pfnf_nch.tif,920,6860,7,8,920_6860
ign-FNF-2009/train/observations/975_6835_7_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_7_9_0M50_pfnf_nch.tif,975,6835,7,9,975_6835
ign-FNF-2009/train/observations/915_6825_7_3_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_7_3_0M50_pfnf_nch.tif,915,6825,7,3,915_6825
ign-FNF-2009/train/observations/890_6940_8_3_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_8_3_0M50_pfnf_nch.tif,890,6940,8,3,890_6940
ign-FNF-2009/train/observations/980_6825_1_1_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_1_1_0M50_pfnf_nch.tif,980,6825,1,1,980_6825
ign-FNF-2009/train/observations/915_6890_8_4_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_8_4_0M50_pfnf_nch.tif,915,6890,8,4,915_6890
ign-FNF-2009/train/observations/945_6845_5_1_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_5_1_0M50_pfnf_nch.tif,945,6845,5,1,945_6845
ign-FNF-2009/train/observations/945_6845_1_2_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_1_2_0M50_pfnf_nch.tif,945,6845,1,2,945_6845
ign-FNF-2009/train/observations/945_6925_8_1_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_8_1_0M50_pfnf_nch.tif,945,6925,8,1,945_6925
ign-FNF-2009/train/observations/940_6905_8_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_8_1_0M50_pfnf_nch.tif,940,6905,8,1,940_6905
ign-FNF-2009/train/observations/1015_6895_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_2_1_0M50_pfnf_nch.tif,1015,6895,2,1,1015_6895
ign-FNF-2009/train/observations/975_6850_8_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_8_9_0M50_pfnf_nch.tif,975,6850,8,9,975_6850
ign-FNF-2009/train/observations/915_6890_7_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_7_6_0M50_pfnf_nch.tif,915,6890,7,6,915_6890
ign-FNF-2009/train/observations/915_6825_3_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_3_5_0M50_pfnf_nch.tif,915,6825,3,5,915_6825
ign-FNF-2009/train/observations/925_6860_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_9_1_0M50_pfnf_nch.tif,925,6860,9,1,925_6860
ign-FNF-2009/train/observations/890_6940_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_5_8_0M50_pfnf_nch.tif,890,6940,5,8,890_6940
ign-FNF-2009/train/observations/940_6925_4_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_4_4_0M50_pfnf_nch.tif,940,6925,4,4,940_6925
ign-FNF-2009/train/observations/945_6845_8_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_8_5_0M50_pfnf_nch.tif,945,6845,8,5,945_6845
ign-FNF-2009/train/observations/945_6845_3_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_3_8_0M50_pfnf_nch.tif,945,6845,3,8,945_6845
ign-FNF-2009/train/observations/980_6825_5_4_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_5_4_0M50_pfnf_nch.tif,980,6825,5,4,980_6825
ign-FNF-2009/train/observations/1015_6895_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_5_5_0M50_pfnf_nch.tif,1015,6895,5,5,1015_6895
ign-FNF-2009/train/observations/975_6825_2_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_2_5_0M50_pfnf_nch.tif,975,6825,2,5,975_6825
ign-FNF-2009/train/observations/925_6860_1_4_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_1_4_0M50_pfnf_nch.tif,925,6860,1,4,925_6860
ign-FNF-2009/train/observations/925_6860_2_6_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_2_6_0M50_pfnf_nch.tif,925,6860,2,6,925_6860
ign-FNF-2009/train/observations/975_6850_3_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_3_1_0M50_pfnf_nch.tif,975,6850,3,1,975_6850
ign-FNF-2009/train/observations/975_6850_4_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_4_2_0M50_pfnf_nch.tif,975,6850,4,2,975_6850
ign-FNF-2009/train/observations/945_6925_6_2_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_6_2_0M50_pfnf_nch.tif,945,6925,6,2,945_6925
ign-FNF-2009/train/observations/945_6925_6_6_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_6_6_0M50_pfnf_nch.tif,945,6925,6,6,945_6925
ign-FNF-2009/train/observations/975_6825_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_9_9_0M50_pfnf_nch.tif,975,6825,9,9,975_6825
ign-FNF-2009/train/observations/940_6925_5_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_5_1_0M50_pfnf_nch.tif,940,6925,5,1,940_6925
ign-FNF-2009/train/observations/975_6850_1_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_1_2_0M50_pfnf_nch.tif,975,6850,1,2,975_6850
ign-FNF-2009/train/observations/1015_6895_6_4_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_6_4_0M50_pfnf_nch.tif,1015,6895,6,4,1015_6895
ign-FNF-2009/train/observations/915_6825_3_2_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_3_2_0M50_pfnf_nch.tif,915,6825,3,2,915_6825
ign-FNF-2009/train/observations/975_6825_7_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_7_1_0M50_pfnf_nch.tif,975,6825,7,1,975_6825
ign-FNF-2009/train/observations/915_6825_5_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_5_6_0M50_pfnf_nch.tif,915,6825,5,6,915_6825
ign-FNF-2009/train/observations/975_6850_2_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_2_5_0M50_pfnf_nch.tif,975,6850,2,5,975_6850
ign-FNF-2009/train/observations/890_6940_2_5_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_2_5_0M50_pfnf_nch.tif,890,6940,2,5,890_6940
ign-FNF-2009/train/observations/995_6895_4_9_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_4_9_0M50_pfnf_nch.tif,995,6895,4,9,995_6895
ign-FNF-2009/train/observations/925_6860_4_6_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_4_6_0M50_pfnf_nch.tif,925,6860,4,6,925_6860
ign-FNF-2009/train/observations/890_6940_3_8_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_3_8_0M50_pfnf_nch.tif,890,6940,3,8,890_6940
ign-FNF-2009/train/observations/915_6825_1_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_1_7_0M50_pfnf_nch.tif,915,6825,1,7,915_6825
ign-FNF-2009/train/observations/945_6925_8_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_8_9_0M50_pfnf_nch.tif,945,6925,8,9,945_6925
ign-FNF-2009/train/observations/980_6825_3_3_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_3_3_0M50_pfnf_nch.tif,980,6825,3,3,980_6825
ign-FNF-2009/train/observations/1015_6895_2_6_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_2_6_0M50_pfnf_nch.tif,1015,6895,2,6,1015_6895
ign-FNF-2009/train/observations/995_6895_6_6_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_6_6_0M50_pfnf_nch.tif,995,6895,6,6,995_6895
ign-FNF-2009/train/observations/1015_6895_1_9_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_1_9_0M50_pfnf_nch.tif,1015,6895,1,9,1015_6895
ign-FNF-2009/train/observations/915_6890_7_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_7_7_0M50_pfnf_nch.tif,915,6890,7,7,915_6890
ign-FNF-2009/train/observations/945_6925_6_7_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_6_7_0M50_pfnf_nch.tif,945,6925,6,7,945_6925
ign-FNF-2009/train/observations/945_6925_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_6_5_0M50_pfnf_nch.tif,945,6925,6,5,945_6925
ign-FNF-2009/train/observations/1015_6895_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_6_5_0M50_pfnf_nch.tif,1015,6895,6,5,1015_6895
ign-FNF-2009/train/observations/995_6895_8_1_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_8_1_0M50_pfnf_nch.tif,995,6895,8,1,995_6895
ign-FNF-2009/train/observations/975_6825_5_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_5_6_0M50_pfnf_nch.tif,975,6825,5,6,975_6825
ign-FNF-2009/train/observations/890_6940_8_5_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_8_5_0M50_pfnf_nch.tif,890,6940,8,5,890_6940
ign-FNF-2009/train/observations/925_6860_8_3_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_8_3_0M50_pfnf_nch.tif,925,6860,8,3,925_6860
ign-FNF-2009/train/observations/975_6825_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_2_8_0M50_pfnf_nch.tif,975,6825,2,8,975_6825
ign-FNF-2009/train/observations/975_6850_1_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_1_7_0M50_pfnf_nch.tif,975,6850,1,7,975_6850
ign-FNF-2009/train/observations/1015_6895_3_9_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_3_9_0M50_pfnf_nch.tif,1015,6895,3,9,1015_6895
ign-FNF-2009/train/observations/1015_6895_6_3_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_6_3_0M50_pfnf_nch.tif,1015,6895,6,3,1015_6895
ign-FNF-2009/train/observations/980_6825_8_9_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_8_9_0M50_pfnf_nch.tif,980,6825,8,9,980_6825
ign-FNF-2009/train/observations/945_6845_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_2_8_0M50_pfnf_nch.tif,945,6845,2,8,945_6845
ign-FNF-2009/train/observations/980_6825_7_3_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_7_3_0M50_pfnf_nch.tif,980,6825,7,3,980_6825
ign-FNF-2009/train/observations/975_6825_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_9_3_0M50_pfnf_nch.tif,975,6825,9,3,975_6825
ign-FNF-2009/train/observations/925_6860_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_6_5_0M50_pfnf_nch.tif,925,6860,6,5,925_6860
ign-FNF-2009/train/observations/940_6925_1_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_1_4_0M50_pfnf_nch.tif,940,6925,1,4,940_6925
ign-FNF-2009/train/observations/945_6845_7_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_7_8_0M50_pfnf_nch.tif,945,6845,7,8,945_6845
ign-FNF-2009/train/observations/995_6895_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_5_5_0M50_pfnf_nch.tif,995,6895,5,5,995_6895
ign-FNF-2009/train/observations/940_6905_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_5_8_0M50_pfnf_nch.tif,940,6905,5,8,940_6905
ign-FNF-2009/train/observations/890_6940_3_2_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_3_2_0M50_pfnf_nch.tif,890,6940,3,2,890_6940
ign-FNF-2009/train/observations/975_6850_7_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_7_6_0M50_pfnf_nch.tif,975,6850,7,6,975_6850
ign-FNF-2009/train/observations/995_6895_8_6_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_8_6_0M50_pfnf_nch.tif,995,6895,8,6,995_6895
ign-FNF-2009/train/observations/955_6915_3_7_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_3_7_0M50_pfnf_nch.tif,955,6915,3,7,955_6915
ign-FNF-2009/train/observations/940_6925_7_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_7_6_0M50_pfnf_nch.tif,940,6925,7,6,940_6925
ign-FNF-2009/train/observations/955_6915_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_8_8_0M50_pfnf_nch.tif,955,6915,8,8,955_6915
ign-FNF-2009/train/observations/940_6905_3_5_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_3_5_0M50_pfnf_nch.tif,940,6905,3,5,940_6905
ign-FNF-2009/train/observations/945_6845_5_6_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_5_6_0M50_pfnf_nch.tif,945,6845,5,6,945_6845
ign-FNF-2009/train/observations/915_6825_9_8_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_9_8_0M50_pfnf_nch.tif,915,6825,9,8,915_6825
ign-FNF-2009/train/observations/995_6895_3_6_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_3_6_0M50_pfnf_nch.tif,995,6895,3,6,995_6895
ign-FNF-2009/train/observations/940_6905_4_2_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_4_2_0M50_pfnf_nch.tif,940,6905,4,2,940_6905
ign-FNF-2009/train/observations/945_6845_9_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_9_8_0M50_pfnf_nch.tif,945,6845,9,8,945_6845
ign-FNF-2009/train/observations/940_6905_7_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_7_7_0M50_pfnf_nch.tif,940,6905,7,7,940_6905
ign-FNF-2009/train/observations/915_6825_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_7_2_0M50_pfnf_nch.tif,915,6825,7,2,915_6825
ign-FNF-2009/train/observations/945_6925_4_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_4_8_0M50_pfnf_nch.tif,945,6925,4,8,945_6925
ign-FNF-2009/train/observations/975_6850_7_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_7_8_0M50_pfnf_nch.tif,975,6850,7,8,975_6850
ign-FNF-2009/train/observations/940_6905_5_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_5_4_0M50_pfnf_nch.tif,940,6905,5,4,940_6905
ign-FNF-2009/train/observations/1015_6895_3_3_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_3_3_0M50_pfnf_nch.tif,1015,6895,3,3,1015_6895
ign-FNF-2009/train/observations/920_6860_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_6_5_0M50_pfnf_nch.tif,920,6860,6,5,920_6860
ign-FNF-2009/train/observations/915_6825_4_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_4_6_0M50_pfnf_nch.tif,915,6825,4,6,915_6825
ign-FNF-2009/train/observations/975_6850_6_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_6_9_0M50_pfnf_nch.tif,975,6850,6,9,975_6850
ign-FNF-2009/train/observations/890_6940_6_7_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_6_7_0M50_pfnf_nch.tif,890,6940,6,7,890_6940
ign-FNF-2009/train/observations/925_6860_7_1_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_7_1_0M50_pfnf_nch.tif,925,6860,7,1,925_6860
ign-FNF-2009/train/observations/940_6925_1_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_1_1_0M50_pfnf_nch.tif,940,6925,1,1,940_6925
ign-FNF-2009/train/observations/920_6860_2_4_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_2_4_0M50_pfnf_nch.tif,920,6860,2,4,920_6860
ign-FNF-2009/train/observations/945_6925_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_4_5_0M50_pfnf_nch.tif,945,6925,4,5,945_6925
ign-FNF-2009/train/observations/975_6850_5_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_5_7_0M50_pfnf_nch.tif,975,6850,5,7,975_6850
ign-FNF-2009/train/observations/995_6895_3_8_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_3_8_0M50_pfnf_nch.tif,995,6895,3,8,995_6895
ign-FNF-2009/train/observations/945_6845_6_3_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_6_3_0M50_pfnf_nch.tif,945,6845,6,3,945_6845
ign-FNF-2009/train/observations/940_6905_8_3_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_8_3_0M50_pfnf_nch.tif,940,6905,8,3,940_6905
ign-FNF-2009/train/observations/975_6825_1_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_1_5_0M50_pfnf_nch.tif,975,6825,1,5,975_6825
ign-FNF-2009/train/observations/920_6860_5_6_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_5_6_0M50_pfnf_nch.tif,920,6860,5,6,920_6860
ign-FNF-2009/train/observations/915_6890_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_4_5_0M50_pfnf_nch.tif,915,6890,4,5,915_6890
ign-FNF-2009/train/observations/1015_6895_9_4_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_9_4_0M50_pfnf_nch.tif,1015,6895,9,4,1015_6895
ign-FNF-2009/train/observations/945_6925_7_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_7_5_0M50_pfnf_nch.tif,945,6925,7,5,945_6925
ign-FNF-2009/train/observations/1015_6895_6_9_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_6_9_0M50_pfnf_nch.tif,1015,6895,6,9,1015_6895
ign-FNF-2009/train/observations/920_6860_3_7_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_3_7_0M50_pfnf_nch.tif,920,6860,3,7,920_6860
ign-FNF-2009/train/observations/1015_6895_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_2_9_0M50_pfnf_nch.tif,1015,6895,2,9,1015_6895
ign-FNF-2009/train/observations/975_6835_3_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_3_9_0M50_pfnf_nch.tif,975,6835,3,9,975_6835
ign-FNF-2009/train/observations/980_6825_3_2_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_3_2_0M50_pfnf_nch.tif,980,6825,3,2,980_6825
ign-FNF-2009/train/observations/945_6845_6_2_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_6_2_0M50_pfnf_nch.tif,945,6845,6,2,945_6845
ign-FNF-2009/train/observations/940_6925_5_2_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_5_2_0M50_pfnf_nch.tif,940,6925,5,2,940_6925
ign-FNF-2009/train/observations/890_6940_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_7_2_0M50_pfnf_nch.tif,890,6940,7,2,890_6940
ign-FNF-2009/train/observations/940_6905_1_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_1_7_0M50_pfnf_nch.tif,940,6905,1,7,940_6905
ign-FNF-2009/train/observations/945_6925_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_9_9_0M50_pfnf_nch.tif,945,6925,9,9,945_6925
ign-FNF-2009/train/observations/915_6825_7_8_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_7_8_0M50_pfnf_nch.tif,915,6825,7,8,915_6825
ign-FNF-2009/train/observations/955_6915_4_3_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_4_3_0M50_pfnf_nch.tif,955,6915,4,3,955_6915
ign-FNF-2009/train/observations/925_6860_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_2_1_0M50_pfnf_nch.tif,925,6860,2,1,925_6860
ign-FNF-2009/train/observations/995_6895_3_7_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_3_7_0M50_pfnf_nch.tif,995,6895,3,7,995_6895
ign-FNF-2009/train/observations/940_6925_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_5_8_0M50_pfnf_nch.tif,940,6925,5,8,940_6925
ign-FNF-2009/train/observations/980_6825_5_6_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_5_6_0M50_pfnf_nch.tif,980,6825,5,6,980_6825
ign-FNF-2009/train/observations/915_6890_4_4_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_4_4_0M50_pfnf_nch.tif,915,6890,4,4,915_6890
ign-FNF-2009/train/observations/955_6915_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_2_8_0M50_pfnf_nch.tif,955,6915,2,8,955_6915
ign-FNF-2009/train/observations/955_6915_3_4_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_3_4_0M50_pfnf_nch.tif,955,6915,3,4,955_6915
ign-FNF-2009/train/observations/915_6890_6_8_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_6_8_0M50_pfnf_nch.tif,915,6890,6,8,915_6890
ign-FNF-2009/train/observations/890_6940_6_6_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_6_6_0M50_pfnf_nch.tif,890,6940,6,6,890_6940
ign-FNF-2009/train/observations/975_6825_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_2_9_0M50_pfnf_nch.tif,975,6825,2,9,975_6825
ign-FNF-2009/train/observations/975_6850_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_7_2_0M50_pfnf_nch.tif,975,6850,7,2,975_6850
ign-FNF-2009/train/observations/975_6850_1_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_1_4_0M50_pfnf_nch.tif,975,6850,1,4,975_6850
ign-FNF-2009/train/observations/890_6940_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_4_5_0M50_pfnf_nch.tif,890,6940,4,5,890_6940
ign-FNF-2009/train/observations/925_6860_8_1_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_8_1_0M50_pfnf_nch.tif,925,6860,8,1,925_6860
